customer_id,revenue,f0_
39277,690.0,2
39277,1344.18,2
39277,700.22,2
39277,960.11,2
39277,555.1,2
39277,522.44,2
39277,1493.64,2
39277,375.76,2
39277,2747.73,2
39277,658.49,2
39277,59.29,2
39277,595.84,2
39277,544.27,2
39277,2117.98,2
39277,2349.96,2
39277,25.23,2
39277,6303.7,2
39277,3463.47,2
39277,2369.94,2
39277,352.81,2
39277,2692.43,2
39286,446.75,2
39332,1479.35,2
39332,4774.3,2
39332,1255.68,2
39332,1955.12,2
39341,483.03,2
39342,312.58,2
39343,1313.74,2
39343,1251.37,2
39343,256.65,2
39343,652.74,2
39343,35.31,2
39343,1039.15,2
39343,645.55,2
39343,3556.1,2
39380,185.96,2
39419,932.67,2
39421,0.0,2
39421,0.0,2
39421,4312.69,2
39451,3797.94,2
39489,3320.33,2
39489,2487.98,2
39489,1272.93,2
39498,1021.65,2
39508,19056.66,2
39528,922.15,2
39612,758.55,2
39616,2967.35,2
39616,23164.64,2
39616,377.28,2
39616,2186.75,2
39616,4889.63,2
39616,11180.69,2
39616,945.95,2
39616,585.89,2
39616,1094.4,2
39616,1710.41,2
39616,1153.88,2
39616,1034.4,2
39616,32100.81,2
39616,3208.98,2
39616,2274.82,2
39616,5878.72,2
39616,2296.99,2
39616,1171.73,2
39616,3687.07,2
39616,1006.6,2
39616,2431.68,2
39616,622.25,2
39616,5975.1,2
39616,17922.44,2
39616,836.7,2
39616,466.04,2
39616,222.13,2
39616,131.41,2
39616,2333.87,2
39616,1394.23,2
39616,635.64,2
39616,2902.74,2
39652,408.15,2
39663,1607.02,2
39772,1373.47,2
39826,20.59,2
39850,369.42,2
39875,10945.8,2
39970,2162.12,2
39970,3484.31,2
40027,1793.91,2
40030,3336.64,2
40042,2302.15,2
40046,2066.07,2
40046,615.91,2
40063,6333.97,2
40186,2941.22,2
40212,3979.58,2
40283,525.68,2
40328,1856.75,2
40363,999.39,2
40364,3089.37,2
40405,182.42,2
40405,5709.56,2
40412,11307.12,2
40491,13662.46,2
40500,967.01,2
40586,7053.16,2
40655,245.02,2
40655,25416.83,2
40750,762.62,2
40752,3734.92,2
40853,382.62,2
40856,1287.85,2
40864,0.0,2
40907,1833.78,2
40907,3313.84,2
40907,125400.63,2
40940,2395.43,2
41057,109.83,2
41059,1572.68,2
41105,11319.97,2
41137,2128.85,2
41137,7420.37,2
41163,1830.56,2
41179,1742.14,2
41217,391.25,2
41217,42485.37,2
41217,1498.91,2
41217,2504.18,2
41217,2301.64,2
41217,528.95,2
41217,318.12,2
41217,1843.82,2
41217,994.44,2
41217,1274.1,2
41217,606.96,2
41217,1021.59,2
41217,2290.06,2
41217,4825.29,2
41217,1793.54,2
41217,3313.03,2
41217,1181.1,2
41217,8769.99,2
41217,1161.48,2
41217,820.84,2
41217,2333.19,2
41217,375.56,2
41217,3921.05,2
41217,1087.81,2
41220,2919.17,2
41220,572.48,2
41242,9809.86,2
41267,4142.88,2
41270,5032.94,2
41395,154.68,2
41442,1200.67,2
41444,2642.68,2
41500,10253.17,2
41515,20461.68,2
41527,797.89,2
41572,299.07,2
41593,2700.81,2
41604,496.16,2
41604,473.77,2
41686,519.55,2
41782,1151.9,2
41782,1847.85,2
41825,545.81,2
41825,2383.34,2
41899,161.81,2
41899,2950.76,2
41994,85463.25,2
42015,3435.54,2
42015,635.74,2
42015,1329.49,2
42015,2712.66,2
42015,3045.63,2
42015,1460.87,2
42015,216.32,2
42015,862.93,2
42015,552.34,2
42015,6788.76,2
42022,3473.4,2
42022,6110.4,2
42053,2637.43,2
42100,128.83,2
42100,121.05,2
42100,3863.28,2
42120,10354.59,2
42122,1642.36,2
42145,1156.99,2
42146,6142.37,2
42175,1346.08,2
42214,2158.4,2
42270,5694.17,2
42271,2832.03,2
42375,155.96,2
42394,1569.76,2
42405,12662.82,2
42412,1106.36,2
42454,45.39,2
42506,1511.57,2
42522,938.62,2
42578,520.12,2
42586,2371.9,2
42602,4919.21,2
42609,0.0,2
42622,3240.53,2
42651,3579.32,2
42685,1748.95,2
42685,2648.66,2
42685,2535.49,2
42686,1492.28,2
42696,4167.36,2
42718,645.85,2
42718,140.79,2
42718,507.51,2
42718,141.61,2
42718,396.58,2
42718,940.74,2
42718,5279.68,2
42718,6373.04,2
42751,3188.99,2
42751,603.63,2
42751,1817.37,2
42765,1847.16,2
42765,87.47,2
42766,569.12,2
42817,1013.58,2
42823,149.93,2
42823,135.2,2
42846,1762.99,2
42866,701.53,2
42907,2952.91,2
42911,3887.97,2
42918,2376.91,2
42928,1148.54,2
42939,121.29,2
42939,0.0,2
42941,990.4,2
42953,38814.1,2
42999,24.76,2
43033,7739.58,2
43045,1234.8,2
43090,1985.38,2
43090,13.64,2
43090,798.48,2
43090,0.0,2
43131,6197.61,2
43153,1324.16,2
43171,3050.99,2
43268,2293.55,2
43299,4.7,2
43309,1894.76,2
43338,2737.5,2
43345,4043.61,2
43345,3057.66,2
43345,309.54,2
43345,1538.29,2
43373,2762.89,2
43373,309.93,2
43373,130.3,2
43395,303.7,2
43395,2863.27,2
43395,2164.37,2
43395,596.99,2
43395,1437.9,2
43395,1373.76,2
43395,1252.31,2
43395,628.99,2
43395,1349.48,2
43395,445.12,2
43395,307.31,2
43395,5312.29,2
43395,1112.36,2
43395,1843.06,2
43395,384.94,2
43395,12175.2,2
43441,296.89,2
43457,1275.73,2
43461,300.09,2
43462,1372.01,2
43486,1129.07,2
43486,993.45,2
43486,1888.32,2
43501,2205.68,2
43513,6126.67,2
43602,4330.73,2
43606,47.49,2
43606,18.97,2
43636,1473.08,2
43649,678.24,2
43673,6227.64,2
43676,4010.76,2
43680,3393.31,2
43701,73.83,2
43746,14469.08,2
43748,1907.78,2
43760,302.6,2
43773,1300.89,2
43773,1882.91,2
43797,634.76,2
43812,16.11,2
43833,1264.66,2
43833,7281.72,2
43871,13828.23,2
43897,10592.02,2
43897,22079.34,2
43988,936.03,2
43993,7084.07,2
43993,1198.91,2
43993,1804.85,2
43993,1002.38,2
43993,2193.83,2
44025,28596.76,2
44025,89.52,2
44043,1346.17,2
44062,3711.23,2
44119,396.31,2
44157,521.98,2
44165,4863.68,2
44176,321.62,2
44233,234.62,2
44274,310.34,2
44329,2066.51,2
44350,496.67,2
44387,1098.8,2
44394,2519.65,2
44406,2941.13,2
44419,2858.15,2
44419,0.0,2
44436,4966.81,2
44436,5691.17,2
44436,91.02,2
44442,8207.51,2
44456,7324.45,2
44458,45963.78,2
44459,2034.86,2
44491,447.86,2
44501,120.03,2
44536,5960.43,2
44567,1800.69,2
44567,4702.62,2
44572,1656.28,2
44575,5181.93,2
44576,1410.55,2
44576,239.31,2
44583,103.24,2
44606,2365.72,2
44619,647.38,2
44638,577.51,2
44663,1444.83,2
44667,16587.64,2
44668,2313.4,2
44721,14263.03,2
44721,1851.32,2
44721,3133.96,2
44748,4115.86,2
44792,681.29,2
44810,5513.61,2
44824,2351.81,2
44834,133.97,2
44852,57.86,2
44879,1361.56,2
44879,713.74,2
44879,11638.66,2
44879,0.0,2
44899,150.8,2
44914,495.49,2
44914,1155.84,2
44963,109.84,2
44976,288.53,2
45015,994.65,2
45027,2043.44,2
45041,3800.63,2
45103,1057.61,2
45103,1312.44,2
45118,53.57,2
45165,5210.75,2
45165,10.74,2
45165,707.25,2
45169,3290.52,2
45262,1354.87,2
45355,2399.74,2
45355,30702.39,2
45355,1361.31,2
45355,5417.8,2
45355,1843.87,2
45355,1759.09,2
45355,556.36,2
45355,296.75,2
45355,247.29,2
45355,1757.21,2
45355,2820.33,2
45355,39798.88,2
45355,831.16,2
45355,1330.27,2
45355,2239.28,2
45355,603.64,2
45355,3629.75,2
45355,319.68,2
45355,3221.39,2
45355,388.96,2
45355,449.06,2
45355,398.36,2
45355,150.31,2
45355,4024.21,2
45355,2615.08,2
45355,708.64,2
45355,4562.07,2
45355,134.94,2
45355,1645.06,2
45355,16890.67,2
45355,754.27,2
45355,0.0,2
45355,1743.53,2
45355,9384.11,2
45355,1191.62,2
45355,2152.55,2
45355,4012.49,2
45355,3773.87,2
45355,659.89,2
45355,1260.69,2
45355,1183.25,2
45355,7471.92,2
45355,1855.72,2
45355,515.76,2
45355,2146.25,2
45355,4126.29,2
45355,1368.29,2
45355,343.21,2
45355,7954.54,2
45355,18.72,2
45355,6618.61,2
45355,5950.18,2
45355,910.08,2
45355,1609.56,2
45355,228.51,2
45355,8311.8,2
45355,5303.72,2
45355,3341.35,2
45355,552.68,2
45355,4629.27,2
45355,2292.53,2
45355,3701.25,2
45355,0.0,2
45355,1553.05,2
45355,385.2,2
45355,7231.25,2
45355,185.22,2
45355,11828.65,2
45355,1291.2,2
45355,1254.03,2
45355,3040.42,2
45355,684.15,2
45383,605.7,2
45410,452.38,2
45442,2720.47,2
45457,9892.85,2
45457,1778.55,2
45457,1975.42,2
45457,11982.56,2
45500,1318.61,2
45526,1448.92,2
45526,1252.4,2
45535,744.31,2
45565,5094.82,2
45573,989.47,2
45579,136.47,2
45613,1321.28,2
45616,1928.13,2
45623,3611.85,2
45627,2390.14,2
45627,435.76,2
45627,165.81,2
45627,170.18,2
45627,5469.3,2
45627,555.76,2
45627,5975.45,2
45659,2977.34,2
45661,1871.63,2
45704,444.06,2
45759,2417.48,2
45759,142.99,2
45759,1832.66,2
45860,1433.17,2
45904,4045.54,2
45915,2958.97,2
45922,406.18,2
45947,2384.35,2
45959,2265.39,2
45970,105806.99,2
46014,2531.39,2
46100,4373.18,2
46128,3304.15,2
46140,2731.17,2
46172,2103.72,2
46248,3667.09,2
46282,5359.06,2
46316,495.29,2
46317,560.79,2
46358,960.7,2
46359,2508.12,2
46393,46284.56,2
46425,228.66,2
46425,0.0,2
46560,4118.81,2
46576,7456.8,2
46579,4815.5,2
46588,3303.94,2
46596,203.46,2
46613,8522.5,2
46613,123.96,2
46613,4454.64,2
46630,121.69,2
46648,1305.01,2
46657,1646.06,2
46665,4970.5,2
46670,2674.02,2
46670,1683.66,2
46670,995.7,2
46670,331.94,2
46670,23656.14,2
46670,3492.01,2
46670,5307.74,2
46670,3381.83,2
46670,1679.96,2
46670,2043.8,2
46670,108.44,2
46670,6684.15,2
46670,3255.97,2
46670,2042.25,2
46670,3283.58,2
46670,121.38,2
46670,561.46,2
46670,426.7,2
46675,680.31,2
46683,352.99,2
46735,1143.58,2
46763,588.05,2
46779,2776.27,2
46786,3289.48,2
46795,5717.35,2
46798,54857.28,2
46798,1449.11,2
46798,302.27,2
46798,448.48,2
46798,4453.97,2
46798,1092.13,2
46798,22235.77,2
46798,22889.68,2
46798,157.19,2
46798,698.44,2
46798,148.28,2
46798,4742.98,2
46798,955.78,2
46798,2618.88,2
46798,1141.62,2
46798,727.94,2
46798,12971.64,2
46798,2399.98,2
46798,2811.05,2
46798,538.88,2
46823,1559.84,2
46823,0.43,2
46829,1639.01,2
46829,6300.61,2
46829,124.71,2
46829,1927.34,2
46829,110.71,2
46829,3463.02,2
46943,384.2,2
46972,2140.11,2
46994,1466.43,2
47004,7175.45,2
47079,874.64,2
47079,1153.91,2
47079,4122.71,2
47113,516.59,2
47133,4352.48,2
47159,2173.24,2
47171,1686.53,2
47318,228.73,2
47353,5889.24,2
47386,338.45,2
47414,1068.53,2
47423,466.1,2
47493,0.0,2
47497,3862.08,2
47636,9763.65,2
47785,604.28,2
47785,6126.54,2
47862,6945.17,2
47863,1521.44,2
47865,71.84,2
47875,1345.19,2
47875,1340.96,2
47884,1134.43,2
47895,2983.6,2
47918,933.08,2
48038,7.33,2
48038,9342.74,2
48132,2963.0,2
48133,1997.15,2
48154,932.57,2
48226,780.08,2
48259,4195.81,2
48317,2726.55,2
48318,4389.32,2
48343,568.32,2
48368,0.0,2
48388,36803.04,2
48410,7237.15,2
48413,2243.08,2
48464,3094.64,2
48472,1231.34,2
48484,2535.2,2
48486,849.77,2
48496,69.68,2
48498,858.11,2
48535,666.73,2
48539,796.39,2
48544,1556.74,2
48587,54.66,2
48594,275.7,2
48612,1649.03,2
48637,1532.21,2
48641,1126.08,2
48672,1141.26,2
48702,1691.78,2
48762,0.0,2
48762,4295.41,2
48821,5277.72,2
48845,186.6,2
48845,106.75,2
48845,6346.19,2
48845,492.34,2
48845,6951.32,2
48845,345.62,2
48845,11.19,2
48845,822.87,2
48845,129.36,2
48845,2953.14,2
48845,1093.56,2
48845,1765.13,2
48845,198.27,2
48845,605.02,2
48845,2086.52,2
48845,3750.62,2
48845,2370.15,2
48845,4194.86,2
48845,1344.88,2
48845,649.9,2
48845,3249.06,2
48845,6789.6,2
48845,1453.12,2
48845,1427.49,2
48845,2668.01,2
48845,607.87,2
48845,3988.31,2
48845,744.59,2
48845,788.07,2
48845,705.86,2
48845,669.02,2
48845,11942.1,2
48845,1462.35,2
48915,65.32,2
48943,5161.02,2
49014,2746.25,2
49014,2661.59,2
49045,1202.44,2
49045,1537.02,2
49045,11874.32,2
49045,3238.84,2
49096,1683.34,2
49113,2833.55,2
49167,120.2,2
49170,20291.64,2
49170,2260.85,2
49182,691.44,2
49202,12927.26,2
49207,3623.13,2
49265,145.35,2
49325,1346.46,2
49373,0.0,2
49384,58.26,2
49423,1865.85,2
49430,1569.12,2
49475,5163.81,2
49492,6420.95,2
49513,343.72,2
49524,5940.48,2
49524,850.45,2
49548,54.7,2
49604,1033.46,2
49632,28332.33,2
49635,3745.18,2
49642,78.67,2
49659,1061.69,2
49771,711.6,2
49799,857.54,2
49865,716.58,2
49945,233.96,2
49952,634.89,2
49956,1137.18,2
49967,11016.19,2
49967,240.53,2
49979,4303.79,2
49993,3246.86,2
50070,1796.85,2
50070,226.32,2
50072,2603.56,2
50072,1555.47,2
50076,2119.52,2
50082,417.17,2
50119,0.0,2
50120,2293.9,2
50130,757.56,2
50136,1434.74,2
50136,5556.02,2
50154,1723.38,2
50162,2666.61,2
50175,186.03,2
50204,23603.97,2
50212,505.71,2
50236,4387.3,2
50246,158.87,2
50293,1878.28,2
50326,1159.22,2
50339,2566.17,2
50339,2885.5,2
50366,0.0,2
50420,1564.68,2
50428,1333.45,2
50448,518.46,2
50454,1028.03,2
50481,1895.16,2
50485,644.86,2
50485,53114.07,2
50488,5282.84,2
50562,303.75,2
50564,4115.81,2
50579,1652.02,2
50579,3745.97,2
50579,60671.66,2
50579,418.01,2
50585,658.04,2
50594,55.39,2
50607,4228.31,2
50630,5533.16,2
50630,343.36,2
50630,3491.21,2
50719,2525.04,2
50770,193.29,2
50814,1497.86,2
50819,400.03,2
50819,1874.58,2
50819,20230.43,2
50819,687.98,2
50819,272.59,2
50819,2911.55,2
50819,2140.6,2
50819,5212.07,2
50819,512.38,2
50819,26499.63,2
50819,343.49,2
50819,3166.2,2
50819,2100.89,2
50819,157.76,2
50819,972.18,2
50819,5998.5,2
50819,2223.13,2
50819,1675.51,2
50819,2649.31,2
50819,6983.49,2
50819,665.99,2
50819,678.47,2
50819,136.64,2
50819,1030.91,2
50819,7028.07,2
50819,672.58,2
50819,900.27,2
50819,700.17,2
50819,15583.55,2
50819,4137.2,2
50819,543.27,2
50819,73.13,2
50819,6632.03,2
50819,984.31,2
50819,652.14,2
50819,1121.69,2
50819,1707.92,2
50819,689.63,2
50819,0.0,2
50819,743.26,2
50819,28961.94,2
50819,4826.87,2
50819,1524.01,2
50819,1018.74,2
50819,858.63,2
50819,1.95,2
50819,1580.41,2
50819,663.67,2
50819,1483.84,2
50819,1204.87,2
50819,1144.82,2
50819,1424.97,2
50819,3776.88,2
50819,0.0,2
50819,2249.33,2
50819,3681.59,2
50819,46912.46,2
50819,2464.43,2
50819,5250.98,2
50819,1639.82,2
50819,2276.83,2
50819,2866.13,2
50819,2162.75,2
50819,25.3,2
50819,2100.1,2
50819,0.0,2
50819,2912.53,2
50819,4269.18,2
50819,7.96,2
50819,2984.02,2
50819,5207.4,2
50819,4132.92,2
50819,475.28,2
50819,285.55,2
50819,1241.83,2
50819,2899.67,2
50819,513.86,2
50819,4482.92,2
50819,2035.49,2
50819,313.47,2
50819,2317.81,2
50819,2122.57,2
50819,53480.2,2
50819,627.8,2
50819,599.66,2
50819,3613.13,2
50819,3851.06,2
50819,1514.28,2
50819,481.41,2
50819,395.19,2
50819,0.0,2
50819,8120.36,2
50819,249.05,2
50819,104.18,2
50819,1213.86,2
50819,5536.05,2
50819,1526.94,2
50819,1111.53,2
50819,1374.21,2
50819,1192.22,2
50819,249.93,2
50819,978.43,2
50819,0.0,2
50819,184.4,2
50819,1101.67,2
50819,5190.71,2
50819,0.0,2
50819,13842.62,2
50819,343.57,2
50819,8522.31,2
50819,2575.33,2
50819,2520.89,2
50819,431.83,2
50819,3665.26,2
50819,247.39,2
50819,258.76,2
50819,176.14,2
50819,101.36,2
50819,1425.43,2
50819,1579.48,2
50819,529.61,2
50819,562.35,2
50819,2520.47,2
50819,753.17,2
50819,467.53,2
50819,395.85,2
50819,2176.14,2
50819,1530.41,2
50819,177.58,2
50819,1337.63,2
50849,1105.29,2
50859,217.53,2
50859,2257.46,2
50914,16059.62,2
50954,5130.7,2
50954,3250.29,2
50954,2860.79,2
50954,1606.56,2
50954,3214.39,2
50954,2206.52,2
50954,3153.81,2
50954,318.4,2
50954,5969.22,2
50954,31408.6,2
50954,484.33,2
50954,2636.23,2
50954,6814.09,2
50954,1521.08,2
50954,1621.36,2
50954,4132.15,2
50954,715.14,2
50954,4364.28,2
50954,30148.28,2
50954,4275.8,2
50954,45730.22,2
50954,2752.01,2
50954,88.91,2
50954,2794.17,2
50982,3572.14,2
50989,843.85,2
50997,2366.57,2
51002,779.48,2
51029,3788.36,2
51029,3144.56,2
51029,340.3,2
51029,953.72,2
51097,1268.64,2
51137,342.23,2
51143,1957.98,2
51190,708.5,2
51194,208.71,2
51225,293.22,2
51325,1309.4,2
51376,35378.4,2
51399,283.17,2
51417,693.73,2
51441,11212.85,2
51581,636.54,2
51589,9244.87,2
51603,348.79,2
51624,369.66,2
51638,514.02,2
51649,1145.79,2
51700,379.09,2
51700,3119.71,2
51742,274.96,2
51746,946.13,2
51747,3905.34,2
51768,3129.15,2
51768,667.06,2
51797,953.52,2
51802,1526.46,2
51880,2476.67,2
51901,3575.11,2
51926,1350.01,2
51933,319.71,2
51953,225.12,2
51955,527.07,2
51970,5995.59,2
51996,980.27,2
51997,1480.72,2
52012,2871.35,2
52020,3516.33,2
52081,3764.81,2
52095,875.81,2
52095,11782.44,2
52095,4441.96,2
52095,2304.76,2
52095,37238.72,2
52095,1594.46,2
52095,272.35,2
52095,1287.81,2
52095,63.26,2
52095,219.79,2
52095,1884.05,2
52095,1790.24,2
52114,973.94,2
52163,4487.22,2
52233,824.75,2
52253,2495.56,2
52300,6516.3,2
52315,7367.04,2
52394,3845.79,2
52398,9599.72,2
52406,65819.95,2
52406,9649.15,2
52406,2815.2,2
52406,401.0,2
52406,373.77,2
52406,397.18,2
52407,202.55,2
52417,3124.19,2
52436,1257.67,2
52436,1010.35,2
52490,19170.44,2
52530,1163.11,2
52552,729.3,2
52596,1533.63,2
52598,7305.32,2
52598,389.14,2
52603,1090.58,2
52691,0.0,2
52704,1175.54,2
52710,3987.08,2
52710,1927.62,2
52710,2030.15,2
52718,820.35,2
52744,727.34,2
52744,137618.72,2
52774,4031.76,2
52780,1782.57,2
52837,629.58,2
52859,12661.34,2
52859,507.23,2
52859,484.29,2
52859,32914.8,2
52859,3385.02,2
52859,439.78,2
52859,0.0,2
52859,1355.61,2
52859,43246.32,2
52859,0.0,2
52859,191.33,2
52859,2131.67,2
52859,2672.92,2
52859,6572.29,2
52859,1408.87,2
52859,6143.75,2
52859,7039.97,2
52909,1096.39,2
52933,18617.36,2
52957,117.13,2
52963,255.57,2
52964,86.28,2
52965,17347.56,2
52965,1188.16,2
52965,1108.59,2
52982,0.0,2
53025,1543.31,2
53044,1894.64,2
53046,6263.12,2
53059,326.14,2
53071,1360.07,2
53127,2011.07,2
53206,1253.77,2
53229,5631.65,2
53279,49.09,2
53314,2924.27,2
53314,1879.91,2
53314,2988.65,2
53314,935.13,2
53379,7989.73,2
53479,3267.47,2
53545,996.89,2
53578,5442.0,2
53591,1042.29,2
53598,198.26,2
53637,2629.61,2
53656,632.77,2
53673,1586.63,2
53726,2366.99,2
53763,36.07,2
53803,5238.25,2
53835,1498.47,2
53871,2972.56,2
53907,2527.51,2
53910,2066.61,2
53935,1611.55,2
53952,220.63,2
53982,4383.85,2
53982,971.52,2
53982,1118.81,2
53982,916.47,2
53982,143.7,2
53982,1170.92,2
53982,4762.17,2
53982,2357.77,2
53982,652.09,2
53982,5776.97,2
54000,0.0,2
54035,584.51,2
54048,740.54,2
54048,793.98,2
54048,325.91,2
54048,2007.83,2
54048,5471.68,2
54048,15698.06,2
54048,8487.74,2
54087,840.68,2
54087,4097.37,2
54087,621.62,2
54091,964.72,2
54142,361.49,2
54145,224.8,2
54221,1244.97,2
54275,1126.28,2
54316,1233.87,2
54321,3604.1,2
54342,3335.51,2
54381,2528.83,2
54400,259.53,2
54400,1147.75,2
54402,879.27,2
54443,1485.23,2
54521,3815.76,2
54577,4365.31,2
54580,3134.89,2
54589,39497.06,2
54589,2334.48,2
54589,323.44,2
54589,91.18,2
54589,7386.97,2
54589,532.81,2
54589,1741.37,2
54589,1903.02,2
54589,1859.49,2
54589,3845.05,2
54589,503.69,2
54589,4632.86,2
54589,1129.23,2
54589,377.99,2
54589,878.55,2
54589,957.93,2
54589,7169.62,2
54589,2103.79,2
54589,1.53,2
54589,2956.27,2
54628,9481.41,2
54651,51093.35,2
54651,29.35,2
54667,339.26,2
54673,720.81,2
54709,637.74,2
54709,1243.21,2
54709,1206.0,2
54709,1627.41,2
54709,430.62,2
54709,17284.96,2
54709,145.78,2
54709,122721.67,2
54709,1823.71,2
54709,581.48,2
54709,2535.56,2
54709,192.7,2
54709,568.11,2
54712,3917.23,2
54740,365.14,2
54740,2150.67,2
54740,9057.41,2
54750,758.16,2
54761,2715.89,2
54769,1590.55,2
54828,6123.38,2
54905,856.0,2
54927,9141.23,2
54941,1092.64,2
54947,77.58,2
54947,843.08,2
54998,3552.28,2
55003,3527.17,2
55015,4747.05,2
55042,3629.38,2
55055,3836.31,2
55071,1788.59,2
55083,1881.14,2
55083,5215.01,2
55083,692.9,2
55083,3196.54,2
55083,4421.06,2
55083,797.25,2
55111,1083.03,2
55147,1006.11,2
55160,430.38,2
55167,43.88,2
55259,0.0,2
55305,458.05,2
55305,0.0,2
55305,0.0,2
55305,4770.61,2
55305,2469.39,2
55305,1165.76,2
55305,207.36,2
55305,4171.37,2
55305,1164.41,2
55305,1208.93,2
55311,1.28,2
55317,2858.97,2
55317,4115.14,2
55317,19744.65,2
55341,6260.75,2
55385,4196.07,2
55403,330.73,2
55403,2527.33,2
55404,359.4,2
55404,2106.56,2
55434,20122.44,2
55441,4879.71,2
55443,487.29,2
55466,471.65,2
55486,35311.29,2
55516,1310.81,2
55566,6288.8,2
55569,2656.28,2
55607,2406.64,2
55613,715.8,2
55659,3418.0,2
55659,1030.53,2
55659,112.9,2
55659,72.58,2
55659,4110.29,2
55659,974.32,2
55659,1730.13,2
55659,341.0,2
55659,1508.93,2
55659,700.34,2
55659,1686.3,2
55659,1288.7,2
55659,3930.79,2
55659,15543.71,2
55659,11730.27,2
55659,3068.01,2
55659,23.2,2
55659,1049.0,2
55659,419.04,2
55659,349.67,2
55665,3206.27,2
55665,1885.35,2
55756,908.88,2
55756,1359.83,2
55756,24314.83,2
55756,36.79,2
55756,3775.81,2
55756,2135.82,2
55756,3297.79,2
55756,480.3,2
55756,440.76,2
55756,1529.2,2
55756,1478.11,2
55756,817.29,2
55756,8541.27,2
55756,335.27,2
55756,4907.24,2
55756,87450.01,2
55756,257.0,2
55756,6478.82,2
55756,704.95,2
55756,4374.36,2
55756,137.61,2
55756,1605.85,2
55756,2052.27,2
55756,4714.53,2
55756,15547.95,2
55756,2530.07,2
55756,938.69,2
55756,1407.44,2
55756,473.18,2
55756,1160.62,2
55756,59397.36,2
55756,447.84,2
55756,13698.53,2
55756,183.23,2
55756,4558.26,2
55756,2199.41,2
55756,2672.61,2
55756,192.36,2
55756,1376.51,2
55756,200.01,2
55787,6949.74,2
55798,3562.75,2
55803,2271.26,2
55862,308.59,2
55934,6531.03,2
55943,2932.56,2
55944,1737.33,2
55968,805.66,2
55982,559.69,2
55982,874.84,2
55982,1000.01,2
55982,4656.52,2
55982,596.04,2
56016,24.57,2
56024,22723.87,2
56044,3782.24,2
56044,1373.34,2
56044,2798.94,2
56044,108.84,2
56048,3729.22,2
56087,1809.5,2
56092,1194.65,2
56118,1167.5,2
56274,567.71,2
56312,655.96,2
56312,914.25,2
56312,8823.01,2
56312,1290.16,2
56312,905.54,2
56348,524.45,2
56348,1216.98,2
56349,5320.99,2
56370,1636.68,2
56384,2582.38,2
56393,3512.72,2
56397,2077.41,2
56439,3914.08,2
56446,38.55,2
56464,2394.72,2
56505,4621.05,2
56514,5250.97,2
56539,576.22,2
56558,2687.53,2
56558,3308.3,2
56558,0.0,2
56558,8035.08,2
56558,451.19,2
56558,1968.9,2
56569,2448.05,2
56583,1596.7,2
56594,1277.29,2
56609,15340.07,2
56635,3017.95,2
56678,0.0,2
56718,148.29,2
56762,999.0,2
56770,12595.04,2
56850,85.12,2
56900,6167.02,2
56921,1709.87,2
56931,1590.47,2
56937,3394.39,2
56937,0.0,2
56937,2241.6,2
56937,14648.58,2
56937,1174.22,2
56942,5296.78,2
56943,25.61,2
56972,1434.48,2
56975,1553.34,2
56978,20.57,2
56995,683.47,2
56995,3856.73,2
56995,1610.28,2
56995,152.51,2
56995,33.98,2
57007,2030.71,2
57007,1083.84,2
57007,10220.29,2
57065,1538.7,2
57103,550.0,2
57150,764.33,2
57158,2366.24,2
57159,4712.77,2
57159,4345.13,2
57159,2032.46,2
57159,4001.58,2
57159,642.98,2
57159,554.49,2
57159,454.95,2
57159,2528.62,2
57159,1317.12,2
57159,2855.58,2
57159,1126.62,2
57159,0.0,2
57159,2617.58,2
57159,0.0,2
57159,0.0,2
57159,2150.8,2
57159,90.07,2
57159,2974.0,2
57159,5850.77,2
57159,1259.35,2
57159,0.0,2
57159,6.62,2
57159,2382.0,2
57159,4800.22,2
57159,504.92,2
57159,697.8,2
57159,1951.68,2
57159,111.08,2
57159,3521.27,2
57159,8517.04,2
57159,3110.33,2
57159,1579.0,2
57159,2319.35,2
57159,1518.62,2
57159,5010.36,2
57159,191.16,2
57159,1068.68,2
57159,1282.62,2
57159,665.95,2
57159,2200.67,2
57159,1271.82,2
57159,2738.95,2
57159,249.17,2
57159,4420.73,2
57159,5895.2,2
57159,1065.06,2
57159,1473.55,2
57159,4495.41,2
57159,1162.71,2
57159,1046.56,2
57159,629.33,2
57159,47415.27,2
57159,922.1,2
57159,338.96,2
57159,0.0,2
57159,1791.24,2
57159,4207.88,2
57159,3007.82,2
57159,1231.42,2
57159,4491.99,2
57159,5543.71,2
57159,843.51,2
57159,13222.54,2
57159,1330.09,2
57159,3651.39,2
57159,2805.89,2
57159,928.74,2
57159,1238.44,2
57159,2370.44,2
57159,11823.67,2
57159,1134.01,2
57159,679.25,2
57159,2296.36,2
57159,3927.44,2
57159,885.98,2
57159,129.03,2
57159,24.99,2
57159,470.22,2
57162,1077.21,2
57200,2985.27,2
57200,3418.76,2
57227,85.54,2
57227,3079.09,2
57227,98.86,2
57227,2618.83,2
57274,157.64,2
57276,32.94,2
57283,2567.13,2
57295,521.96,2
57315,2131.21,2
57315,827.81,2
57315,2262.16,2
57315,859.29,2
57315,17406.99,2
57315,526.2,2
57315,1987.37,2
57315,1521.89,2
57315,833.52,2
57315,2147.15,2
57315,911.05,2
57315,55195.88,2
57315,0.0,2
57315,17215.13,2
57315,165.67,2
57315,276.05,2
57315,933.09,2
57315,160.66,2
